task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
89	6c/04b353	21375.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap1)	COMPLETED	0	2026-02-06 02:42:15.445	8m 25s	8m 19s	326.9%	34.2 GB	40.3 GB	28.2 GB	26 GB
99	7e/d8cf7d	21384.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap2)	COMPLETED	0	2026-02-06 02:49:10.438	3m 40s	3m 35s	114.3%	2.6 GB	19.2 GB	1 GB	60.4 MB
97	a1/4936a8	21383.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap2)	COMPLETED	0	2026-02-06 02:49:10.402	4m	3m 58s	162.4%	2.2 GB	3.6 GB	17.5 GB	8.8 GB
98	2e/dece1a	21385.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap2)	COMPLETED	0	2026-02-06 02:49:10.472	4m 5s	4m 2s	139.2%	12.9 MB	23 MB	18.4 GB	18.6 GB
104	1b/9700a1	21390.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap2)	COMPLETED	0	2026-02-06 02:53:10.226	4.9s	0ms	183.1%	10.9 MB	501.8 MB	37.5 MB	36.4 KB
103	7b/fbe59c	21389.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap2)	COMPLETED	0	2026-02-06 02:52:50.219	1m 15s	1m 6s	152.6%	5.6 GB	219.9 GB	1.2 GB	1.1 GB
102	fd/fb016d	21387.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap1)	COMPLETED	0	2026-02-06 02:50:40.339	3m 30s	3m 21s	115.2%	2.6 GB	19.2 GB	969.7 MB	56.1 MB
100	ef/9b0045	21386.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap1)	COMPLETED	0	2026-02-06 02:50:40.256	3m 50s	3m 48s	139.4%	13 MB	23 MB	17.4 GB	17.5 GB
101	be/352fa3	21388.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap1)	COMPLETED	0	2026-02-06 02:50:40.375	4m	3m 55s	163.4%	2.1 GB	3.6 GB	16.5 GB	8.3 GB
108	db/080c1d	21394.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap1)	COMPLETED	0	2026-02-06 02:54:40.207	5s	0ms	174.8%	10.9 MB	385.2 MB	38.1 MB	44.9 KB
106	44/386162	21392.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap1)	COMPLETED	0	2026-02-06 02:54:10.210	1m 10s	1m 4s	154.0%	5.7 GB	219.6 GB	1.1 GB	1 GB
95	36/b5a761	21380.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-06 02:43:50.357	15m 35s	15m 21s	1449.2%	9.6 GB	289.2 GB	10.2 GB	7.1 GB
92	5e/fd87a8	21377.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-06 02:43:50.246	15m 50s	15m 38s	1452.2%	14.4 GB	294 GB	9.2 GB	6.5 GB
91	fe/5f737c	21382.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-06 02:43:50.436	20m	19m 52s	508.4%	14.9 GB	17.1 GB	330 GB	105.8 GB
107	48/43817c	21393.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap1)	COMPLETED	0	2026-02-06 02:54:30.211	41m	40m 52s	512.0%	16.8 GB	52.6 GB	335.9 GB	144.6 MB
105	c9/9e80df	21391.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	COMPLETED	0	2026-02-06 02:53:15.210	47m	46m 54s	511.5%	16.9 GB	52.5 GB	401.3 GB	163.3 MB
