task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
53	c9/afe5d9	21336.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-06 01:27:04.782	17m 15s	17m 5s	1454.1%	14.6 GB	294.3 GB	10.3 GB	7.2 GB
50	0d/068a3b	21333.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-06 01:27:04.671	18m	17m 48s	1464.9%	19.9 GB	299.6 GB	9.6 GB	6.8 GB
65	3f/3b9711	21341.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.9)	COMPLETED	0	2026-02-06 01:30:54.733	29m 5s	29m	1563.9%	25.3 GB	33.5 GB	126.3 GB	126 GB
75	c7/7871cc	21351.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.9)	COMPLETED	0	2026-02-06 01:31:39.719	39m 5s	39m 2s	1579.1%	31.7 GB	40.6 GB	126.9 GB	125.9 GB
58	6a/4231ff	21339.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.2)	COMPLETED	0	2026-02-06 01:30:54.649	41m 10s	41m 5s	1575.7%	24.9 GB	33.1 GB	187.8 GB	188.9 GB
59	6f/882c6d	21338.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.3)	COMPLETED	0	2026-02-06 01:30:54.610	42m 50s	42m 44s	1569.0%	24.9 GB	33.1 GB	187.8 GB	189 GB
9	97/2e3274	21211.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_READS (DurKut)	COMPLETED	0	2026-02-05 22:35:56.180	3h 38m 8s	3h 37m 51s	354.2%	19.3 GB	2.1 TB	97.6 GB	68.9 GB
61	69/c35c60	21340.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.5)	COMPLETED	0	2026-02-06 01:30:54.695	43m 25s	43m 18s	1562.7%	24.9 GB	33.1 GB	188.2 GB	189.5 GB
62	2e/3d05a0	21342.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.6)	COMPLETED	0	2026-02-06 01:30:54.768	43m 35s	43m 29s	1564.1%	24.9 GB	33.1 GB	188.2 GB	189.6 GB
60	11/c66e8c	21343.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.4)	COMPLETED	0	2026-02-06 01:30:54.805	45m 40s	45m 35s	1569.8%	25 GB	33.2 GB	187.5 GB	188.8 GB
57	9b/15d4a8	21345.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.1)	COMPLETED	0	2026-02-06 01:30:54.865	46m 15s	46m 9s	1566.6%	24.9 GB	33.4 GB	187.8 GB	189 GB
64	45/d23bce	21347.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.8)	COMPLETED	0	2026-02-06 01:30:54.929	46m 15s	46m 13s	1578.1%	25 GB	33.3 GB	188.1 GB	189.5 GB
56	4d/13dd4b	21346.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.0)	COMPLETED	0	2026-02-06 01:30:54.901	46m 35s	46m 30s	1567.1%	25.1 GB	33.5 GB	187.6 GB	188.8 GB
63	81/2e068e	21344.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap1.7)	COMPLETED	0	2026-02-06 01:30:54.833	47m 45s	47m 42s	1561.7%	25.2 GB	33.4 GB	188.3 GB	189.6 GB
67	c8/6d1988	21357.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.1)	COMPLETED	0	2026-02-06 01:31:39.915	53m 45s	53m 42s	1582.1%	31.1 GB	40 GB	188.4 GB	188.9 GB
68	77/32252b	21352.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.2)	COMPLETED	0	2026-02-06 01:31:39.754	57m	56m 57s	1574.6%	31.2 GB	40.2 GB	188.4 GB	188.8 GB
66	e4/9571cf	21356.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.0)	COMPLETED	0	2026-02-06 01:31:39.882	58m 35s	58m 30s	1576.5%	31.3 GB	40.2 GB	188.3 GB	188.7 GB
71	01/d27aaf	21348.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.5)	COMPLETED	0	2026-02-06 01:31:39.604	59m 30s	59m 24s	1570.2%	31.2 GB	40.1 GB	188.8 GB	189.4 GB
69	8c/5760f4	21349.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.3)	COMPLETED	0	2026-02-06 01:31:39.643	59m 30s	59m 25s	1572.5%	31.1 GB	40.2 GB	188.5 GB	188.9 GB
73	10/8ec404	21354.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.7)	COMPLETED	0	2026-02-06 01:31:39.817	1h 20s	1h 13s	1571.1%	31.3 GB	40.3 GB	188.9 GB	189.5 GB
70	7e/5a62fb	21355.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.4)	COMPLETED	0	2026-02-06 01:31:39.850	1h 20s	1h 15s	1562.4%	31 GB	39.9 GB	188.2 GB	188.7 GB
74	5e/689422	21353.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.8)	COMPLETED	0	2026-02-06 01:31:39.788	1h 1m 10s	1h 1m 4s	1572.6%	31.5 GB	40.4 GB	188.7 GB	189.4 GB
72	b1/3c15fe	21350.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurKut.cram.asm_hap2.6)	COMPLETED	0	2026-02-06 01:31:39.682	1h 3m 5s	1h 3m 3s	1567.6%	31.3 GB	40.1 GB	188.9 GB	189.5 GB
76	d4/d3423a	21366.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-06 02:18:40.109	2h 37m 50s	2h 37m 45s	203.2%	425.7 MB	923.3 MB	170.4 GB	151.2 GB
80	1f/74617b	21395.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-06 04:56:30.279	4.7s	0ms	90.2%	3.1 MB	4.3 MB	1.9 MB	29.5 KB
81	a2/a35bfd	21397.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-06 04:56:30.351	10m 25s	10m 19s	142.5%	7.2 MB	208.4 MB	75.9 GB	5.5 KB
77	a1/53603b	21369.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-06 02:34:44.813	2h 36m 50s	2h 36m 47s	202.9%	662.9 MB	1.1 GB	171.7 GB	152.2 GB
85	da/c17681	21402.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-06 05:11:35.247	4.8s	0ms	99.1%	3.1 MB	4.3 MB	2.1 MB	48.3 KB
