task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
86	0c/b3cc33	20922.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap1)	COMPLETED	0	2026-02-04 17:37:58.491	3m 55s	3m 54s	168.4%	2.1 GB	3.6 GB	11.3 GB	5.7 GB
90	b8/0c7a9e	20926.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap1)	COMPLETED	0	2026-02-04 17:41:53.339	4.9s	1s	192.3%	11 MB	321.2 MB	184.5 MB	212.5 KB
85	7e/1aa8ed	20921.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap2)	COMPLETED	0	2026-02-04 17:36:33.578	9m	8m 56s	100.2%	3.7 GB	5.1 GB	98.7 GB	3.1 GB
92	b8/085ce8	20932.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap2_scaffolds_final.fa)	COMPLETED	0	2026-02-04 17:45:33.347	4.9s	3s	100.3%	6.1 MB	10.7 MB	929.3 MB	47.5 KB
91	64/b3de66	20927.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap1)	COMPLETED	0	2026-02-04 17:41:53.368	3m 45s	3m 37s	204.0%	17.7 GB	232.2 GB	8.5 GB	8.3 GB
80	3b/6398d0	20913.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-04 17:16:38.391	29m 55s	29m 51s	141.5%	8.7 MB	209.9 MB	62.5 GB	301.4 KB
93	7c/50fd81	20934.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-04 17:45:33.424	1m 30s	1m 26s	100.7%	10.4 MB	14.3 MB	714.8 MB	182.5 MB
94	b3/af5b74	20933.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-04 17:45:33.385	1m 40s	1m 37s	100.8%	10.4 MB	14.3 MB	929.2 MB	216.4 MB
98	b8/143384	20936.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-04 17:47:13.341	24.9s	20.4s	106.9%	87.1 MB	121 MB	1.2 GB	714.8 MB
102	98/37db92	20940.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-04 17:47:13.490	29.8s	27.1s	107.4%	86.8 MB	121.5 MB	1.5 GB	929.2 MB
96	6d/83eb1f	20937.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-04 17:47:13.380	2m 20s	2m 14s	108.9%	960.4 MB	1.2 GB	182.6 MB	185.7 MB
100	27/df4b7d	20939.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-04 17:47:13.457	2m 35s	2m 32s	109.6%	1.3 GB	1.6 GB	216.5 MB	213.8 MB
95	73/ad2cb1	20935.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap2)	COMPLETED	0	2026-02-04 17:45:38.345	5m 25s	5m 23s	339.4%	24.3 GB	40.3 GB	20.2 GB	18.8 GB
104	30/0e3ff8	20945.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap2)	COMPLETED	0	2026-02-04 17:51:03.437	3m 35s	3m 29s	132.6%	13 MB	23 MB	12.7 GB	12.8 GB
103	30/894294	20943.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap2)	COMPLETED	0	2026-02-04 17:51:03.366	4m 5s	4m 1s	167.7%	2.1 GB	3.6 GB	11.8 GB	6 GB
107	93/764cc9	20947.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap2)	COMPLETED	0	2026-02-04 17:55:08.363	5s	1s	174.6%	38.6 MB	475.5 MB	185.3 MB	373.5 KB
105	8b/7ca2ec	20944.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap2)	COMPLETED	0	2026-02-04 17:51:03.402	4m 10s	4m 6s	112.0%	3.1 GB	19.7 GB	1.1 GB	376 MB
108	7b/907b1d	20948.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap2)	COMPLETED	0	2026-02-04 17:55:13.370	4m 15s	4m 11s	204.0%	19.1 GB	233.1 GB	9.3 GB	9 GB
97	8a/d1affd	20938.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-04 17:47:13.419	14m 50s	14m 45s	505.0%	14.7 GB	16.9 GB	213.9 GB	74.3 GB
99	53/270b6f	20942.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-04 17:47:13.568	15m 5s	14m 53s	1406.7%	7.2 GB	287.2 GB	9.1 GB	6.4 GB
101	22/d4b893	20941.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-04 17:47:13.529	23m 5s	22m 56s	970.6%	8.7 GB	288.6 GB	10.3 GB	7.1 GB
89	3b/58e0d4	20925.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap1)	COMPLETED	0	2026-02-04 17:41:18.355	40m	39m 56s	596.1%	20.2 GB	52.3 GB	411.7 GB	753.9 MB
106	8b/39236c	20946.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	COMPLETED	0	2026-02-04 17:54:38.370	1h 21m 45s	1h 21m 39s	690.6%	22.1 GB	55.4 GB	1 TB	869 MB
