task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
78	cb/2f19e9	21061.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-05 07:44:42.385	2h 6m 55s	2h 6m 50s	199.5%	338.1 MB	850 MB	142.2 GB	118.9 GB
85	06/283c15	21070.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-05 09:51:37.886	4.8s	0ms	98.5%	3.1 MB	4.3 MB	1.9 MB	22.6 KB
84	0e/b80c86	21069.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap2)	COMPLETED	0	2026-02-05 09:51:37.852	8m 35s	8m 33s	142.8%	7.1 MB	208.4 MB	59.7 GB	5.5 KB
79	8c/0b3e43	21065.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap1)	COMPLETED	0	2026-02-05 09:41:18.277	19m 29s	19m 25s	268.7%	33.6 GB	36.8 GB	222.6 GB	189.5 GB
87	e3/51c4a6	21075.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap1)	COMPLETED	0	2026-02-05 10:00:47.853	8m	7m 59s	100.1%	3 GB	4 GB	87.7 GB	2.6 GB
88	9b/fb8baa	21076.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-05 10:08:47.963	4.7s	2s	100.8%	6.1 MB	10.5 MB	714.8 MB	27.2 KB
81	c4/871a45	21063.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap1)	COMPLETED	0	2026-02-05 09:41:18.196	28m 34s	28m 29s	143.1%	8.8 MB	209.9 MB	59.5 GB	294.3 KB
83	f0/83a935	21067.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap2)	COMPLETED	0	2026-02-05 09:51:37.781	19m 45s	19m 40s	272.1%	33.6 GB	36.8 GB	220.8 GB	186.9 GB
89	4f/c05652	21077.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap1)	COMPLETED	0	2026-02-05 10:08:52.767	5m 10s	5m 7s	328.0%	21.6 GB	40.3 GB	17.9 GB	16.6 GB
91	93/f48077	21092.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap1)	COMPLETED	0	2026-02-05 10:14:02.791	2m 55s	2m 52s	131.9%	13 MB	23 MB	11.1 GB	11.2 GB
93	8d/4194fe	21091.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap1)	COMPLETED	0	2026-02-05 10:14:02.756	3m 30s	3m 23s	114.9%	3 GB	19.6 GB	896.7 MB	296.7 MB
92	9c/e8dde7	21093.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap1)	COMPLETED	0	2026-02-05 10:14:02.828	3m 50s	3m 48s	168.3%	2.1 GB	3.6 GB	10.5 GB	5.3 GB
96	ad/2b2243	21097.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap1)	COMPLETED	0	2026-02-05 10:17:52.742	4.9s	1s	214.8%	10.8 MB	449.2 MB	191.3 MB	123.3 KB
90	06/e87c08	21079.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap2)	COMPLETED	0	2026-02-05 10:11:22.737	7m 55s	7m 52s	100.1%	3 GB	4.2 GB	87 GB	2.7 GB
97	27/f1fef3	21098.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap2_scaffolds_final.fa)	COMPLETED	0	2026-02-05 10:19:17.745	4.9s	3s	100.2%	6.1 MB	10.7 MB	740.2 MB	36 KB
86	dd/504f98	21068.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-05 09:51:37.816	28m 15s	28m 11s	144.8%	8.9 MB	209.9 MB	59.7 GB	293.2 KB
99	db/6e1e1a	21099.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-05 10:19:17.784	1m 30s	1m 26s	100.2%	10.4 MB	14.3 MB	740.1 MB	185.7 MB
98	25/4b28fa	21100.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-05 10:19:17.822	1m 30s	1m 26s	100.2%	10.4 MB	14.3 MB	714.8 MB	183.2 MB
95	5a/cd4495	21096.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap1)	COMPLETED	0	2026-02-05 10:17:32.737	3m 35s	3m 27s	196.2%	15.5 GB	229.4 GB	7.5 GB	7.2 GB
104	d3/e25f1f	21103.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-05 10:20:48.039	24.7s	19.7s	107.5%	86.6 MB	153.1 MB	1.2 GB	714.7 MB
107	16/1d0eb6	21102.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-05 10:20:48.003	24.7s	20.8s	107.1%	85.2 MB	153.3 MB	1.3 GB	740.1 MB
103	6c/d857f4	21104.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-05 10:20:48.076	2m 20s	2m 15s	108.2%	1 GB	1.3 GB	185.8 MB	187.1 MB
101	b8/aee486	21106.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-05 10:20:48.160	2m 20s	2m 16s	108.6%	928.9 MB	1.2 GB	183.4 MB	186.5 MB
