task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
38	c4/21d3ad	20795.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-04 14:53:44.126	1m 20s	1m 16s	100.1%	10.1 MB	14.3 MB	629 MB	153.9 MB
54	2c/8b7e4e	20805.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-04 14:55:04.125	9.9s	6.1s	99.3%	47 MB	82.6 MB	159.1 MB	33.9 KB
51	1b/463c35	20806.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-04 14:55:04.159	9.9s	5.8s	99.9%	42.4 MB	50.4 MB	154.2 MB	9.7 KB
52	40/c53beb	20809.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-04 14:55:04.272	2m 5s	2m 2s	107.9%	864.2 MB	1.1 GB	154 MB	168.5 MB
55	f5/eb867b	20810.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-04 14:55:04.309	2m 10s	2m 5s	108.4%	835.4 MB	1.1 GB	158.9 MB	173.5 MB
44	8d/ba8c48	20798.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	COMPLETED	0	2026-02-04 14:53:44.258	4m 25s	4m 20s	99.2%	14.7 GB	15.4 GB	786.2 MB	3.4 GB
42	25/491f33	20796.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	COMPLETED	0	2026-02-04 14:53:44.164	4m 45s	4m 39s	99.2%	16.2 GB	16.7 GB	861.7 MB	3.7 GB
50	dd/d5af7b	20807.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-04 14:55:04.199	14m	13m 47s	1433.1%	6.6 GB	286.4 GB	8.6 GB	6.1 GB
56	8a/385843	20811.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-04 14:55:04.346	14m 5s	13m 56s	516.7%	12.1 GB	16.4 GB	213.1 GB	71.6 GB
53	2f/cd2f90	20808.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-04 14:55:04.235	14m 15s	14m 2s	1429.8%	7.3 GB	287.1 GB	8.8 GB	6.2 GB
